Date,Open,High,Low,Close,Volume,Time
2023-10-12,889.0,889.0,887.5,888.05,3844,11:20:00
2023-10-12,888.05,888.75,887.15,888.0,2267,11:25:00
2023-10-12,887.9,890.95,887.7,890.95,17773,11:30:00
2023-10-12,890.65,892.5,890.65,892.3,38495,11:35:00
2023-10-12,892.0,892.2,891.55,891.8,6692,11:40:00
2023-10-12,891.75,894.0,891.4,893.65,18930,11:45:00
2023-10-12,893.4,893.9,891.4,892.55,34319,11:50:00
2023-10-12,892.55,892.7,891.05,892.25,8534,11:55:00
2023-10-12,892.25,892.25,890.5,890.5,5466,12:00:00
2023-10-12,890.35,892.4,890.3,891.95,24574,12:05:00
2023-10-12,891.95,892.35,890.8,891.3,4743,12:10:00
2023-10-12,890.95,893.15,890.65,892.6,14303,12:15:00
2023-10-12,892.3,893.9,891.75,892.4,27029,12:20:00
2023-10-12,892.35,893.0,892.0,892.15,4372,12:25:00
2023-10-12,892.1,892.95,892.0,892.0,3642,12:30:00
2023-10-12,892.1,893.0,891.35,892.65,8075,12:35:00
2023-10-12,893.0,893.0,891.55,891.75,6575,12:40:00
2023-10-12,891.7,893.45,891.7,893.45,4385,12:45:00
2023-10-12,893.4,893.9,892.55,892.65,5170,12:50:00
2023-10-12,892.65,893.9,892.55,893.2,7579,12:55:00
2023-10-12,892.95,893.95,892.5,893.85,5298,13:00:00
